Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp
106010,Victoria University (VU),32453,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2556799.99999997,5914999.99998998,-41.9724549440274,173.564548431589,,50.0,Gladstone Stream,Yes,Basanite dike,,Pahau Terrane,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1564,whole rock,,137871;15219,"Baker, I.A.;Grapes, R.H.",XRF;geochron methods,;K-Ar,Victoria U;INS,;,"January 1, 1994;January 1, 1992",Year;Decade,Baker et al. 1994;Grapes et al. 1992,,,66.1,1,42.75,4.47,14.56,,,13.13,,0.2,4.8,10.97,2.92,2.36,1.23,,,,,2.87,100.27,1,621,198,,6,,18,,,,24,,,,83,,107,,12,8,,57,14,,1123.0,,,10,,3,276.0,46.0,,117.0,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,204,-170.31800875246574,-77.92303227804821,204.0,8067.0,115.84981048717536,2.8236623007402016e-06,0.0,3.928741928265222e-06,3.928741928265222e-06,0.0,0.0,0.0,0.0
106876,ANU (GA),2879,Horomaka,Surface,,,,,1969-01-01 00:00:00,Decade,"McDougall, I.",New Zealand,R11,2674866.00000113,6473038.0000546,-36.9313082031681,174.846245744123,,50.0,McLennans Hills,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1662,whole rock,,16322;16323,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2879;GA2879,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.104,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,205,176.79975674487764,-75.49751241124866,205.0,8065.0,114.85188293457031,2.8207832656335086e-06,0.0,3.927798952466353e-06,3.927798952466353e-06,0.0,0.0,0.0,0.0
106862,ANU (GA),2864,Horomaka,Surface,,,,,25204,Decade,"McDougall, I.",New Zealand,R11,2663743.00000112,6477560.00005526,-36.8926427139247,174.720407289708,,50.0,Mt Albert,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1661,whole rock,,16291;16292,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA2864;GA2864,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.144,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,205,176.369399443782,-75.49992419770142,205.0,8065.0,114.85188293457031,2.8207832656335086e-06,0.0,3.927993154570984e-06,3.927993154570984e-06,0.0,0.0,0.0,0.0
125940,GNS P (P),79849,Arc,Surface,,,,S4,40222,,"Foley, F. & Robertson, M.A.",New Zealand,B47,2042282.03603679,5386136.67258445,-46.5775856114158,166.896757462276,,20.0,South West Bay base of waterfall,Yes,Coarse grained waterfall debris,10.0 YR 6/2,Solander Island Volcanics,Solander Modern Sand,silt/sand/gravel,Quaternary,Quaternary,hand specimen:GNS & extra:Macquarie U,5463,whole rock,,66606,"Robertson, M.A.",grain size analysis,U-Pb zircon,GNS,,"February 17, 2010",,Mortimer et al 2013 J Geol,,Material ~>4mm discarded,0.355,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,205,-178.225155710476,-81.36123718816212,205.0,81315.0,114.8509426948527,2.820746431098087e-06,0.0,3.927095804101555e-06,3.927095804101555e-06,0.0,0.0,0.0,0.0
250817,other,TMD-05-09 C2,Tasmantid,Dredge,SS2012v7-5,1330,1480,TMD-05-09 C2,41241,,"Cohen, B. & Southern Surveyor",Offshore Regions,,,,-28.764460461254,155.630790897083,,,Brittania,Yes,Basalt,,,,basaltic,,,hand specimen,106547,whole rock,,140345,"Cohen, B.",geochron methods,Ar-Ar,U Queensland,,41640,Year,Crossingham et al 2017 JVGR,,,21.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,130.100209237281,-67.75361230324181,205.0,833.0,102.55233001708984,2.7537540898379595e-06,0.0,3.963443223293644e-06,3.963443223293644e-06,0.0,0.0,0.0,0.0
106621,INS R (R),6318,Allochthon,Surface,,,,,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Y14,2966647.00000255,6393489.00004405,-37.5447840676767,178.167114845653,,50.0,Raparapa Bay; beach rocks on south side,Yes,Basalt,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1632,whole rock,,15966,"Adams, C.J.",geochron methods,K-Ar,INS,R6318,"January 1, 2000",Decade,Nathan et al. 2000,,,26.1,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,205,-176.54778629391407,-75.4827898883588,205.0,8064.0,114.85092926025392,2.8207457781368625e-06,0.0,3.927165885865744e-06,3.927165885865744e-06,0.0,0.0,0.0,0.0
108702,GNS P (P),78802,Back arc basin,Drillcore,DSDP-287,238,242.5,"287,17,1,140-151.5",1973-03-16 00:00:00,,DSDP,Offshore Regions,,,,-13.9131421615764,153.265453209084,,100.0,"DSDP 287, Coral Sea Basin, water depth 4632m",Yes,Porphyritic basalt,5.0 Y 2/1,,Unit 6,basaltic,Eocene,Eocene,hand specimen & normal thin section & powder & grain mount:GNS box 227,5463,whole rock,,73794;66600,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,Ar-Ar plag,Otago U;Otago U,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,Medium quality,50.0,20,49.37,0.68,19.7,,6.87,,,0.07,7.21,12.26,2.19,0.04,0.05,,,,,1.78,100.22,<1.0,13,2.55,,520,0,106,3.53,1.6,0,14,1.56,0,,0,0.32,1.2,2.08,185,4,0.39,3,42,0,63.0,0,,0,,0,248.0,12.4,1.74,68.0,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,205,136.19732503391802,-51.3690704110301,205.0,836.0,83.81632995605469,5.268460427032551e-06,0.0,4.108785105927382e-06,4.108785105927382e-06,0.0,0.0,0.0,0.0
250778,other,TO-09,Horomaka,Surface,,,,TO-09,2010-01-01 00:00:00,Year,"Orton, K.T.",New Caledonia,,,,-22.1459449296442,166.407857484839,,,La Katiromona Quarry (active). Off old rd NW of Dumbea,Yes,Rhyolite (thesis Fig 7.4),,,,rhyolitic,Cretaceous,Cretaceous,unknown,106541,zircon,,140306,"Nicholson, K.N.",ICP-MS,U-Pb,U Notre Dame,,2011-01-01 00:00:00,Year,Orton 2012 MS thesis,,,87.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,205,166.407857484839,-22.1459449296442,205.0,845.0,29.406258248393932,8.307941810423081e-06,0.0,4.026061015735743e-06,4.026061015735743e-06,0.0,0.0,0.0,0.0
106969,other,AK-31-31,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Baksi, A.K.",New Zealand,N36,2510099.99999997,5712099.99996901,-43.8002025905872,173.000959571891,,50.0,Akaroa Volcano,Yes,lava flow straddling upper (N over R) chron 5(y) transition,,Akaroa Volcanic Group,Akaroa,basaltic & lava flow,Miocene,Miocene,,1672,whole rock,,16446,"Baksi, A.K.",gas spectrometry,Ar-Ar,Queens U,,"January 1, 1993",Decade,Baksi et al. 1993,,,9.48,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,206,-169.5417366840834,-79.17773384790266,206.0,813.0,113.85012691294617,2.817733533625975e-06,0.0,3.9277925042655565e-06,3.9277925042655565e-06,0.0,0.0,0.0,0.0
44614,GNS P (P),57007,Whakaari,Dredge,RE9302-D1,2500,2700,RE9302-1-3,1993-08-30 00:00:00,,"Herzer, R.H.",Offshore Regions,,,,-33.011,171.707,,100.0,"Edge of upper Three Kings terrace, volc? high, NZ Offshore",Unknown,andesite pebbles; minor MnO coatings,,,,andesitic & basaltic,Quaternary,Paleocene,hand specimen & polished thin section & mineral separate:GNS box 221 & powder & extra & extra:GNS box 136,262,whole rock; biotite,,30899;1617,"Laporte-Magoni, C.;Mortimer, N.",ICP-MS;XRF,Ar-Ar,Grenoble;Victoria U,2182;,"October 11, 2000;January 1, 1995",Month;Year,unpub as at Jan 2005;Mortimer et al. 1998,,"SrNd isotopes on leached powders, Pb on unleached (both with different trace elements)",20.5,0.1,52.86,0.86,17.38,,8.4,,,0.07,2.6,4.72,3.4,4.72,0.49,,,,,4.3,99.81,18,1495.28,55.75,37.26,97,7.37,122,3.36,1.8,2.6,21,4.9,4.63,0.66,26.73,0.23,15.5,27,32,26.47,6.93,163.45,15,5.39,731.7,1.22,0.67,18.05,,3.74,161.0,18.88,1.54,85.0,184.7,,,,,,,0.71,0.704507,,,0.51275,,,,,18.843,,15.613,,38.702,,20.0,0.704305,,0.5,,,,,,,66.0,206,171.707,-33.011,206.0,835.0,44.385560017013546,8.878545009952176e-06,0.0,3.8999815485794895e-06,3.8999815485794895e-06,0.0,0.0,0.0,0.0
227548,Canterbury University (UC),18024,Horomaka,Surface,,,,MS-40,37622,Decade,"Tappenden, V.E.",New Zealand,J36,2367880.00000061,5728349.99997099,-43.6405082299922,171.238278910897,"Map - 1:50,000 scale",50.0,Mount Barrosa,Yes,B-I Andesite,,Mount Somers Volcanics Group,,andesitic,,,unknown,8400,whole rock,,104193;104466,"Tappenden, V.E.;Tappenden, V.E.",XRF;geochron methods,;,Canterbury U;ANU,33239A;,"January 1, 2003;January 1, 2003",Year;Year,Tappenden 2003 PhD thesis.  ,,Method = SHRIMP,93.4,0.12,61.53,1.28,15.69,7.3,,,,0.11,2.34,5.04,3.79,1.82,0.28,,,,,1.31,100.49,,654,79,,26,,,,,,21,,,,52,,15,63,15,23,,168,,,288.0,,,19,,,76.0,44.0,,90.0,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,-175.731731737711,-78.68925876750967,206.0,813.0,113.85094451904295,2.8177605599921662e-06,0.0,3.926963472622447e-06,3.926963472622447e-06,0.0,0.0,0.0,0.0
171620,Otago University (OU),52349,Horomaka,Surface,,,,52349,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2310500.00000148,5480799.99995179,-45.8540555199015,170.432906895884,"Map - 1:50,000 scale",50.0,Three Mile Hill Road,Yes,tephritic phonolite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & basanitic,Miocene,Miocene,hand specimen,5483,whole rock,,66897;66885,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,12.5,0.3,51.62,0.9,18.16,,8.26,,,0.21,2.45,4.37,8.9,3.91,0.49,,,,,0.67,99.94,,736,145,,39,,102,,,,26,,,,92,,31,40,116,18,,122,,,1116.0,,,22,,6,54.0,38.0,,18.0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,207,175.79013968372092,-80.30862424406851,207.0,813.0,112.8519058227539,2.8147844659542898e-06,0.0,3.929948931206951e-06,3.929948931206951e-06,0.0,0.0,0.0,0.0
170056,Auckland University (AU),47654,Te Raupua,Surface,,,,NZT9-2,1998-01-01 00:00:00,Decade,"Nicholson, K.N.",New Zealand,N05,2522200.00000023,6669300.00006214,-35.1801281335182,173.124809058809,"Map - 1:50,000 scale",50.0,Ahipara,Yes,massive basalt,,Tangihua Complex,Tangihua,basaltic,Miocene,Cretaceous,hand specimen,905,whole rock,,46265;46404;45976;55074,"Nicholson, K.N.;Nicholson, K.N.;Nicholson, K.N.;Nicholson, K.N.",ICP-MS;TIMS;XRF;geochron methods,;;;Ar-Ar,Auckland U;Auckland U;Auckland U;Michigan U,;;;MI72-Y0a,"January 1, 1999;January 1, 1999;January 1, 1999;January 1, 1999",Decade;Decade;Decade;Decade,"Nicholson, K.N. (1999), PhD thesis;Nicholson, K.N. (1999), PhD thesis;Nicholson, K.N. (1999), PhD thesis;Nicholson 1999 PhD",,"bouncy spectrum, no precise age",31.3,,50.55,1.21,15.23,,10.6,,,0.17,6,8.54,3.44,0.4,0.1,,2.52,,,0.58,99.34,,40.86,7,33.97,77.23,0.05,32.36,0.84,2.43,0.86,16,3.04,1.78,0.86,2.19,0.36,0.99,6.54,40.2,1.3,1.21,4.46,42,2.31,141.75,0.1,0.58,0.13,,0.08,321.22,24.61,2.36,69.01,57.9,,,,,,,,0.70422,,,0.51299,,,,,,,,,,,,,,,,,,,,,145.0,207,168.4114495465115,-73.77103118750928,207.0,8065.0,112.52561561193392,2.8047788060342195e-06,4.067602810894193e-07,3.925852070241132e-06,3.925852070241132e-06,0.0,0.0,0.0,1.5838165396122667e-06
100548,GNS P (P),78621,Arc,Dredge,GEORSTOM3-315,,,GEORSTOM3-315D19,25933,Year,ORSTOM,Offshore Regions,,,,-15.3952202708738,164.986550168841,,1000.0,"D'Entrecasteaux Zone, eastern part. GEORSTOM-3 NORD dredge site 315",Yes,"Altered grey basalt, previously sawn",5.0 Y 5/1,,,basaltic,Miocene,Cretaceous,hand specimen & normal thin section & powder,6162,whole rock,,73767;73747;75166,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF;XRF,Ar-Ar matrix,Otago U;Otago U;Otago U,;;,"January 8, 2010;January 25, 2010;January 28, 2010",;;,Mortimer et al 2014 Tectonics,,Medium quality,36.0,5,50.09,1.18,16.61,,8.83,,,0.1,5.73,11.69,2.46,0.43,0.34,,,,,1.555,99.021,9.3,51,11,40.0,239,0.19,77,4.4,2.88,0.96,17,3.37,2.01,1.15,3,0.47,3,13,72,6,1.4,14,30,2.68,142.0,0.06,0.74,2,0.48,2,243.0,32.0,2.59,105.0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,207,164.986550168841,-15.395220270873802,207.0,859.0,17.187886047000063,7.701239297304538e-06,0.0,4.068165650944818e-06,4.068165650944818e-06,0.0,0.0,0.0,0.0
106471,INS R (R),3225,Horomaka,Surface,,,,,1977-01-01 00:00:00,Decade,"Grindley, G.W.",New Zealand,,,,-44.0494,176.6597,,50.0,"100m N of Kiringe St. mouth, Chatham Island",Yes,basalt dike,,,Southern Volcanics,basaltic & hypabyssal: basic,Cretaceous,Cretaceous,hand specimen,1612,whole rock,,15767,"Adams, C.J.",geochron methods,K-Ar,INS,R3225,"January 1, 1977",Decade,Grindley et al. 1977,,orig rep as 76Ma recalc using S&J77 decay constants,77.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,207,-156.9187777793088,-79.61827160200676,207.0,813.0,112.84903717041016,2.814674871842726e-06,0.0,3.92753463529516e-06,3.92753463529516e-06,0.0,0.0,0.0,0.0
169575,other,LHI-LH35,Lord Howe,Surface,,,,LH35,1979-01-01 00:00:00,Decade,"McDougall, I.",Australia,,,,-31.5825,159.0808,,100.0,Mount Gower,Yes,Basalt,,,,basaltic,Pliocene,Miocene,hand specimen,39215,whole rock,average of 2,44680,"McDougall, I.",geochron methods,K-Ar,ANU,,1979-01-01 00:00:00,Decade,,,,6.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,208,144.44111814555205,-68.87861080618968,208.0,869.0,100.58843994140625,2.755694822553778e-06,0.0,3.970837497035973e-06,3.970837497035973e-06,0.0,0.0,0.0,0.0
106728,INS R (R),6980,Arc,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,S09,2728300.00000177,6549300.00006554,-36.2325607144596,175.422302781159,,50.0,Oreville Battery,Yes,basaltic andesite,,Kuaotunu Subgroup,"flows, central island",andesitic & basaltic,Miocene,Miocene,hand specimen,1644,whole rock,,16086,"Adams, C.J.",geochron methods,K-Ar,INS,R6980,"January 1, 1994",Decade,Adams et al. 1994,,,12.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,208,175.3720787875508,-73.93386385478622,208.0,8065.0,111.85193634033203,2.8117485726397713e-06,9.297910595236353e-07,3.930862441972352e-06,3.930862441972352e-06,0.0,0.0,0.0,3.8887129689280815e-06
106547,INS R (R),3804,Allochthon,Surface,,,,HB1,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Z14,2978157.00000252,6389960.00004363,-37.5705358386657,178.299442775109,,50.0,"roadside, Hicks Bay Wharf",Yes,Pillow lava,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1623,whole rock,,15875,"Adams, C.J.",geochron methods,K-Ar,INS,R3804,"January 1, 2000",Decade,Nathan et al. 2000,,,24.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,208,-178.92998634149006,-74.6884014743686,208.0,8064.0,111.85144805908203,2.8117278816353064e-06,0.0,3.929564484896252e-06,3.929564484896252e-06,0.0,0.0,0.0,0.0
106628,INS R (R),6325,Allochthon,Surface,,,,,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Y14,2950176.00000241,6393047.00004386,-37.5570704203284,177.981324433234,,50.0,Okoia Point; 1 km south towards Kopongatahi,Yes,Basalt,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1632,whole rock,,15973,"Adams, C.J.",geochron methods,K-Ar,INS,R6325,"January 1, 2000",Decade,Nathan et al. 2000,,,33.35,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,208,-178.9454597249412,-74.9408925314173,208.0,8064.0,111.85144805908203,2.8117278816353064e-06,0.0,3.929571451011584e-06,3.929571451011584e-06,0.0,0.0,0.0,0.0
106018,Victoria University (VU),33069,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2545999.99999992,5913199.9999898,-41.9892149510319,173.43435572503,,50.0,"uphill from the Awatere Valley Road, Awatere Valley",Yes,Basanite dike,,Pahau Terrane,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1564,whole rock,,15227,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,94.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,208,-175.10590218084437,-77.97912603990811,208.0,8069.0,111.85122680664062,2.8117187866882887e-06,0.0,3.928287242160877e-06,3.928287242160877e-06,0.0,0.0,0.0,0.0
41545,GNS P (P),53016,Austral,Surface,,,,R19,1979-03-19 00:00:00,,"Raine, J.I.",New Zealand,L30,2425800.00000015,5901499.99998873,-42.0907149280287,171.982136514199,,,"Kirwans Track, Reefton, headwaters Boatmans Creek",Yes,basalt or dolerite,,Kirwans Dolerite,Kirwan Intrusives,basaltic & hypabyssal: basic,Jurassic,Jurassic,hand specimen & normal thin section,136,whole rock,,1702;1777;13676;27585,"Mortimer, N.;Mortimer, N.;Mortimer, N.;Simes, R.",TIMS;XRF;geochron methods;magnetometer hand,;;K-Ar;,UCSB;Victoria U;INS;GNS,;;;,"January 1, 1994;January 1, 1994;January 1, 1995;December 12, 2003",Year;Year;Decade;,Mortimer et al. 1995;Mortimer et al. 1995;;,,Mag susp normalised using formula (2kg/mass)^0.1339,150.6,2.2,51.82,0.47,15.73,,9.73,,,0.17,7.35,11.32,1.61,0.7,0.04,,,,,1.01,99.95,1,169,25,,92,,68,,,,18,,,,12,,3,8.4,81,7,,27,41,2.03,143.0,,,3,,2,228.0,18.0,,65.0,66,,,,,,,0.5426,0.71193,,0.146,0.512307,,,,,18.881,,15.635,,38.7,,175.0,0.71058,,-5.3,,,,,,,201.3,208,173.87751793306205,-80.3396180861162,208.0,80613.0,111.8519287109375,2.811748117892421e-06,0.0,3.931696074952776e-06,3.931696074952776e-06,0.0,0.0,0.0,0.0
106906,ANU (GA),3184,Horomaka,Surface,,,,,25204,Decade,"McDougall, I.",New Zealand,R11,2679410.00000125,6488185.00005694,-36.7939650004513,174.893521004586,,50.0,Rangitoto,Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1665,whole rock,,16374;16375,"Stipp, J.J.;McDougall, I.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA3184;GA3184,"January 1, 1968;January 1, 1969",Decade;Decade,Stipp 1968;McDougall et al. 1969,,,0.477,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,209,173.97269424267603,-74.35514771505238,209.0,8065.0,110.85192108154295,2.808681529131718e-06,0.0,3.932615030439993e-06,3.932615030439993e-06,0.0,0.0,0.0,0.0
249169,other,NZS1,Horomaka,Surface,,,,NZS1,38718,Year,"Timm, C.",New Zealand,K32,2384834.39054115,5839390.53244011,-42.6441884356654,171.47348416952,,,Strauchon Creek,No,Basalt float,,Horomaka Supersuite,,basaltic,Cretaceous,Cretaceous,unknown,10619,whole rock,,139893,"Timm, C.",XRF,Ar-Ar,Kiel U,,"January 1, 2008",Decade,Mortimer et al. 2019 GR,,,82.8,0.3,44.71,2.51,14.65,,12.18,,,0.19,7.54,7.89,4.69,1.46,0.77,,,,,3.52,100.11,,,,,226,,,,,,,,,,,,,,130,,,,,,897.0,,,,,,194.0,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,209,172.00744216057583,-80.73806037904966,209.0,80613.0,110.8334274291992,2.808680392263341e-06,0.0,3.924855718651088e-06,3.924855718651088e-06,0.0,0.0,0.0,0.0
105397,Auckland University (AU),41643,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,R12,2683600.00000112,6444400.00005018,-37.1875796131858,174.951472751996,,,Rutherford Road cone,Yes,basanite,,Kerikeri Volcanic Group,Franklin Basalts,basanitic,Quaternary,Quaternary,hand specimen & normal thin section,1484,whole rock,,14358,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-188,"January 1, 1994",Decade,Briggs et al. 1994,,,0.65,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,210,173.97895098169568,-74.45596489890596,210.0,8065.0,109.8519515991211,2.805587655529962e-06,0.0,3.926310295206282e-06,3.926310295206282e-06,0.0,0.0,0.0,0.0
106763,INS R (R),7506,Horomaka,Surface,,,,AU13,1983-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,,,,-50.8,166.0833,,500.0,"Tagua Bay, Auckland Islands",Yes,basalt,,,Carnley Volcano,basaltic,Miocene,Miocene,hand specimen,1649,whole rock,,16141,"Adams, C.J.",geochron methods,K-Ar,INS,R7506,"January 1, 1983",Decade,Adams 1983,,,19.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,210,139.39474655127455,-81.2411716677425,210.0,813.0,108.73463439941406,2.7835258151753806e-06,0.0,4.006868039141409e-06,4.006868039141409e-06,0.0,0.0,0.0,0.0
100584,GNS P (P),78659,Horomaka,Dredge,SUBPSO-801,4555,4607,SUBSPO-801A,25933,Year,ORSTOM,Offshore Regions,,,,-21.7401369924238,169.133128942959,,200.0,Loyalty Ridge,Yes,Comendite,10.0 YR 7/2,,,rhyolitic & peralkaline,Miocene,Eocene,hand specimen & normal thin section & mineral separate:GNS box 636 & powder,5462,whole rock,,73791;66597,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,U-Pb zircon,Otago U;Otago U,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,,27.8,1.4,70.85,0.28,13.55,,4.03,,,0.12,0.08,0.41,6.72,3.94,0.02,,,,,0.29,100.29,2,353,132.86,,<2.0,0.4,7,15.97,9.62,1.31,27,13.15,20.5,,63.56,2.09,56.8,63.87,2,9,16.26,77,3,11.65,7.0,2.6,,9.3,,2.4,9.0,76.4,9.08,128.0,927.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,210,169.133128942959,-21.740136992423803,210.0,855.0,23.0361633945484,8.033807918877577e-06,0.0,4.022066191971587e-06,4.022066191971587e-06,0.0,0.0,0.0,0.0
