Sample_ID,Nd143_Nd144,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage,vol
2,,107.43462371826172,8.758068361203186e-06,1.6349371435353532e-05,3.82422331313137e-06,9.574472187523497e-06,6.073070835554973e-06,4.799339421879267e-06,0.002550840510488148,,32.56426239013672,23.52949333190918,72579.859375,0.011942045763134956,52.582393322836225,
1,,107.43462371826172,8.758068361203186e-06,1.6349371435353532e-05,3.82422331313137e-06,9.505918569630012e-06,6.073070835554973e-06,4.799339421879267e-06,0.002550855790058927,,32.64529800415039,23.528493881225586,72670.21875,0.011919883079826832,56.492107684772634,
1,,107.43462371826172,8.758068361203186e-06,2.4557086362619884e-05,3.82422331313137e-06,1.4565338005922968e-05,6.073070835554973e-06,7.68768541092868e-06,0.002570818921342561,,33.41005325317383,21.985578536987305,73515.1796875,0.0006191956344991922,52.582393322836225,
4,,27.76505851745605,7.01645831213682e-06,4.770552504851366e-05,8.294897270388901e-06,4.022110078949481e-05,2.702074016269762e-05,3.67951304269809e-05,2.4397835135459906e-05,,7.803553581237793,22.93525695800781,35531.28125,0.01549812685698271,31.559503328327345,
2,,107.43462371826172,8.758068361203186e-06,1.6349371435353532e-05,3.82422331313137e-06,9.505918569630012e-06,6.073070835554973e-06,4.799339421879267e-06,0.002550855790058927,,32.64529800415039,23.528493881225586,72670.21875,0.011919883079826832,52.582393322836225,
5,0.512804,110.2711410522461,9.077301001525484e-06,2.471403240633663e-05,3.7304064335330627e-06,1.4625141375290696e-05,6.394188403646695e-06,6.014290192979388e-06,1.546496638478018e-05,,34.30072784423828,24.760881423950195,74486.734375,0.02042974904179573,34.433681180202406,1.0
2,,107.43462371826172,8.758068361203186e-06,2.444803885737201e-05,3.82422331313137e-06,1.4482113328995185e-05,6.073070835554973e-06,6.951782779651694e-06,0.0025568065147014807,,,,,,60.641656787744715,
4,,107.43462371826172,8.758068361203186e-06,1.6349371435353532e-05,3.82422331313137e-06,9.574472187523497e-06,6.073070835554973e-06,4.799339421879267e-06,0.002550840510488148,,32.56426239013672,23.52949333190918,72579.859375,0.011942045763134956,56.492107684772634,
2,,110.16577911376952,9.06257537280908e-06,8.326688657689374e-06,3.817349806922721e-06,5.315124326443765e-06,6.311517154244939e-06,1.7118206869781716e-06,6.516557325548096e-06,,,,,,22.39163353916373,
5,,107.43462371826172,8.758068361203186e-06,2.4473189114360142e-05,3.82422331313137e-06,1.4237853065424133e-05,6.073070835554973e-06,6.951782779651694e-06,0.0025564935111937184,,32.82469940185547,23.530351638793945,72869.3046875,0.011900871992111206,56.492107684772634,
5,0.512871,107.43462371826172,8.758068361203186e-06,2.4473189114360142e-05,3.82422331313137e-06,1.4237853065424133e-05,6.073070835554973e-06,6.951782779651694e-06,0.0025564935111937184,,32.82469940185547,23.530351638793945,72869.3046875,0.011900871992111206,56.492107684772634,2.0
5,,13.66034698486328,5.556221822189401e-06,9.053264875547027e-06,4.515750333666802e-06,4.17882802139502e-06,2.1073714378871955e-05,9.498754479864148e-06,1.8229269028446476e-06,,,,,,39.922992424398025,
5,,47.688255310058594,7.488511528208618e-06,0.00010979644503095189,8.501379852532407e-06,5.481807011165074e-05,1.7809692508308217e-05,5.573713701778616e-05,,,,,,,77.47706130592856,
4,,47.688255310058594,7.488511528208618e-06,0.00010979644503095189,8.501379852532407e-06,5.481807011165074e-05,1.7809692508308217e-05,5.573713701778616e-05,,,,,,,77.47706130592856,
4,,53.48243713378906,7.457919764419785e-06,0.00010239056155114667,4.7191715566441425e-06,5.0716207169898546e-05,1.6197429431485943e-05,5.540617621591082e-05,9.506727291580705e-05,,,,,,86.97904429480715,
4,,107.43462371826172,8.758068361203186e-06,1.6349371435353532e-05,3.82422331313137e-06,9.574472187523497e-06,6.073070835554973e-06,4.799339421879267e-06,0.002550840510488148,,32.56426239013672,23.52949333190918,72579.859375,0.011942045763134956,56.492107684772634,
1,,12.301121711730955,5.4054762586019925e-06,1.772174709913088e-05,4.160514890827471e-06,8.765028724155853e-06,1.9229693862143904e-05,1.9736775357159783e-05,3.9126793219679135e-06,,77.89789581298828,33.96500396728516,104918.0,0.06116733327507973,32.809585931867154,
2,,104.60147094726562,8.238952432293445e-06,2.460587074892828e-05,3.83880251320079e-06,1.4139296581561211e-05,6.161876626720186e-06,7.68768541092868e-06,0.0025687979283345558,,,,,,52.582393322836225,
4,0.512935,28.68338394165039,6.881289664306677e-06,4.193420636511291e-05,8.151964721037075e-06,3.5656027648656157e-05,2.822534952429123e-05,2.083214030790259e-05,2.383934694807977e-05,,7.404227256774902,22.474103927612305,34610.26953125,0.008823238313198091,18.034558674004604,3.0
4,,104.60147094726562,8.238952432293445e-06,1.6349371435353532e-05,3.83880251320079e-06,9.453334769204956e-06,6.161876626720186e-06,4.799339421879267e-06,0.002551483774809769,,,,,,52.582393322836225,
4,,28.68338394165039,6.881289664306677e-06,4.193420636511291e-05,8.151964721037075e-06,3.5656027648656157e-05,2.822534952429123e-05,2.083214030790259e-05,2.383934694807977e-05,,7.404227256774902,22.474103927612305,34610.26953125,0.008823238313198091,20.662451642879915,
1,,104.60147094726562,8.238952432293445e-06,2.460587074892828e-05,3.83880251320079e-06,1.4150835340842606e-05,6.161876626720186e-06,7.68768541092868e-06,0.002569469093534912,,34.85293197631836,21.93276596069336,75082.3046875,0.0002321332431165501,52.582393322836225,
3,,49.17924499511719,7.462444500561105e-06,0.0001099328083000728,7.075881967466557e-06,5.479853916767752e-05,1.709535536065232e-05,5.739984317187918e-05,,,,,,,79.63219846231803,
3,,104.60147094726562,8.238952432293445e-06,2.4473189114360142e-05,3.83880251320079e-06,1.4787020518269856e-05,6.161876626720186e-06,6.9442871790670316e-06,0.002559665751833448,,32.17687225341797,23.502573013305664,72147.3671875,0.011815161444246769,56.492107684772634,
1,,104.60147094726562,8.238952432293445e-06,1.6349371435353532e-05,3.83880251320079e-06,9.794208835955942e-06,6.161876626720186e-06,4.792593017555191e-06,0.002551500152485564,,,,,,52.582393322836225,
3,,104.60147094726562,8.238952432293445e-06,2.460587074892828e-05,3.83880251320079e-06,1.4150835340842606e-05,6.161876626720186e-06,7.68768541092868e-06,0.002569469093534912,,34.85293197631836,21.93276596069336,75082.3046875,0.0002321332431165501,52.582393322836225,
4,,25.490478515625,6.881289664306677e-06,4.0855610222934054e-05,8.151964721037075e-06,3.5914207273890504e-05,2.822534952429123e-05,2.2848664229968563e-05,2.560447284486145e-05,,6.670258522033691,22.430908203125,32850.14453125,0.008596553467214108,18.034558674004604,
2,,104.60147094726562,8.238952432293445e-06,1.6349371435353532e-05,3.83880251320079e-06,9.453334769204956e-06,6.161876626720186e-06,4.799339421879267e-06,0.002551483774809769,,,,,,52.582393322836225,
2,,104.60147094726562,8.238952432293445e-06,2.460587074892828e-05,3.83880251320079e-06,1.4548707440553699e-05,6.161876626720186e-06,7.675972710785572e-06,0.002571522530221981,,,,,,52.582393322836225,
5,,12.103652954101562,5.494006018125219e-06,3.0278736630862116e-05,4.358478236099472e-06,2.1346713310776973e-05,2.5326304239570167e-05,3.2572127111052396e-05,5.351010339874106e-06,,4.2772722244262695,21.90505599975586,26305.67578125,0.00010222986747976391,42.448087881169975,
1,,104.60147094726562,8.238952432293445e-06,2.460587074892828e-05,3.83880251320079e-06,1.4548707440553699e-05,6.161876626720186e-06,7.675972710785572e-06,0.002571522530221981,,,,,,52.582393322836225,
2,,28.68338394165039,6.881289664306677e-06,4.0855610222934054e-05,8.151964721037075e-06,3.5914207273890504e-05,2.822534952429123e-05,2.2848664229968563e-05,2.560447284486145e-05,,6.670258522033691,22.430908203125,32850.14453125,0.008596553467214108,18.034558674004604,
3,,104.60147094726562,8.238952432293445e-06,1.6349371435353532e-05,3.83880251320079e-06,9.794208835955942e-06,6.161876626720186e-06,4.792593017555191e-06,0.002551500152485564,,,,,,52.582393322836225,
3,,50.94681930541992,7.456745606759796e-06,0.00016514531989741954,5.559249530051602e-06,0.00012044938057442778,1.6839587260619737e-05,0.00011691447605244322,0.0046468694600562575,,23.636857986450195,22.468994140625,242045.640625,0.004894299432635307,65.92043497753247,
2,,50.94681930541992,7.456745606759796e-06,0.00016514531989741954,5.559249530051602e-06,0.00012044938057442778,1.6839587260619737e-05,0.00011691447605244322,0.0046468694600562575,,23.636857986450195,22.468994140625,242045.640625,0.004894299432635307,65.92043497753247,
5,,50.59855651855469,7.44231738281087e-06,0.00010244232771583484,5.7082261264440595e-06,7.008229567873059e-05,1.6421683540102094e-05,8.988548620436632e-05,0.00010392803544556347,,28.572362899780273,25.93078804016113,139077.671875,0.031535211950540536,55.69546734547797,
4,,37.14082717895508,7.539980742876651e-06,1.812884852370189e-05,5.480919298861409e-06,1.1918545169464778e-05,2.64993777818745e-05,1.1998227364529155e-05,4.321785810415008e-06,,,,,,80.94621646542515,
2,0.512984,6.777543067932129,5.061857791588409e-06,4.080071539647179e-05,4.4139869714854285e-06,3.046164192710421e-05,2.9054281185381114e-05,2.597428817807668e-05,2.2449228884041892e-05,,,,,,56.99414039649724,4.0
4,,104.60147094726562,8.238952432293445e-06,2.460587074892828e-05,3.83880251320079e-06,1.4139296581561211e-05,6.161876626720186e-06,7.68768541092868e-06,0.0025687979283345558,,,,,,52.582393322836225,
5,0.512879,104.60147094726562,8.238952432293445e-06,1.6255240552709435e-05,3.83880251320079e-06,9.841900009632807e-06,6.161876626720186e-06,4.257077534930431e-06,1.5366378272971288e-05,,,,,,57.79061629089974,2.0
3,,37.14082717895508,7.539980742876651e-06,1.812884852370189e-05,5.480919298861409e-06,1.1918545169464778e-05,2.64993777818745e-05,1.1998227364529155e-05,4.321785810415008e-06,,,,,,80.94621646542515,
2,,46.05358123779297,7.435181032633409e-06,0.00011002439350704663,4.9619266064837575e-06,5.4717917464586214e-05,1.6442998457932845e-05,5.864107515662909e-05,,,28.26675033569336,33.182308197021484,67624.09375,0.08874392509460449,86.15561836848867,
3,0.512947,9.363121032714844,5.195254288992146e-06,3.586747516237665e-05,4.094697942491622e-06,1.7677031337370863e-05,1.642182542127557e-05,2.051662022495293e-05,9.873404514915407e-06,,,,,,37.45130923543884,3.0
2,,104.6479263305664,8.567037184548099e-06,2.4545499400119297e-05,3.830487912637182e-06,1.5201237602013862e-05,6.2075650930637485e-06,6.5616284246061696e-06,3.3900056413969034e-05,,32.42142868041992,21.959243774414066,72420.8359375,0.00043512540287338197,52.582393322836225,
1,,28.54523277282715,6.737014246027684e-06,3.547463165887166e-05,8.011960744624957e-06,3.020981466761441e-05,2.495658554835245e-05,1.114820452130516e-05,2.1919758990406994e-05,,,,,,18.034558674004604,
4,,108.14635467529295,9.032116395246705e-06,9.315697843703674e-05,3.828256012639031e-06,5.357793588700588e-05,6.418653811124386e-06,9.974354566111288e-05,0.0009996384728305839,,21.515932083129886,22.91775131225586,58999.0625,0.009175695478916168,38.03524000147284,
2,,25.26901054382324,6.737014246027684e-06,3.5163602206012e-05,8.011960744624957e-06,3.020981466761441e-05,2.495658554835245e-05,1.1418528629292267e-05,2.1919758990406994e-05,,,,,,18.034558674004604,
5,,104.6479263305664,8.567037184548099e-06,2.4367222977161873e-05,3.830487912637182e-06,1.5245168469846247e-05,6.2075650930637485e-06,6.716820053043192e-06,2.070564787208468e-05,,31.634780883789066,23.328887939453125,71537.734375,0.010624420829117298,56.492107684772634,
4,,17.225486755371097,5.500578936334932e-06,6.0379959450074245e-05,4.35919537267182e-06,4.002115747425705e-05,1.944407813425641e-05,6.14678068586727e-05,0.00010795300519358715,,,,,,37.88936663806648,
4,,22.00010681152344,6.737014246027684e-06,2.124766251654364e-05,8.011960744624957e-06,1.8495831682230343e-05,3.154705336783081e-05,6.458268217102159e-06,1.3542842376045884e-05,,7.213951587677003,22.544626235961914,34162.76171875,0.01003684103488922,18.034558674004604,
5,,25.26901054382324,6.737014246027684e-06,3.5163602206012e-05,8.011960744624957e-06,3.020981466761441e-05,2.495658554835245e-05,1.1418528629292267e-05,2.1919758990406994e-05,,,,,,18.034558674004604,
4,,104.6479263305664,8.567037184548099e-06,2.4599981770734306e-05,3.830487912637182e-06,1.4765335890842834e-05,6.2075650930637485e-06,7.822465249773813e-06,3.0201309271599525e-05,,34.05009078979492,22.002105712890625,74214.6953125,0.0007318228599615395,52.582393322836225,
5,,104.6479263305664,8.567037184548099e-06,2.4599981770734306e-05,3.830487912637182e-06,1.4765335890842834e-05,6.2075650930637485e-06,7.822465249773813e-06,3.0201309271599525e-05,,34.05009078979492,22.002105712890625,74214.6953125,0.0007318228599615395,52.582393322836225,
1,,47.31884002685547,7.424886916851393e-06,0.00011000157337548445,4.624997473001713e-06,5.471709800985991e-05,1.6442998457932845e-05,5.8191285916109337e-05,,,39.70000076293945,26.513019561767575,960908.375,0.03063344396650791,79.63219846231803,
1,,28.54523277282715,6.737014246027684e-06,3.547463165887166e-05,8.011960744624957e-06,3.020981466761441e-05,2.495658554835245e-05,1.114820452130516e-05,2.1919758990406994e-05,,,,,,18.034558674004604,
5,0.512831,28.54523277282715,6.737014246027684e-06,3.547463165887166e-05,8.011960744624957e-06,3.020981466761441e-05,2.495658554835245e-05,1.114820452130516e-05,2.1919758990406994e-05,,,,,,18.034558674004604,1.0
2,0.512897,28.54523277282715,6.737014246027684e-06,3.547463165887166e-05,8.011960744624957e-06,3.020981466761441e-05,2.495658554835245e-05,1.114820452130516e-05,2.1919758990406994e-05,,,,,,18.034558674004604,2.0
2,,108.14635467529295,9.032116395246705e-06,9.315697843703674e-05,3.828256012639031e-06,5.357793588700588e-05,6.418653811124386e-06,9.974354566111288e-05,0.0009996384728305839,,21.515932083129886,22.91775131225586,58999.0625,0.009175695478916168,38.99928463686,
4,,17.225486755371097,5.500578936334932e-06,5.1387344228714944e-05,4.35919537267182e-06,3.4031727409455925e-05,1.944407813425641e-05,5.313439089604799e-05,9.726647696583044e-05,,6.400559902191162,21.901058197021484,137866.984375,1.7507441953057423e-05,37.88936663806648,
5,,108.14635467529295,9.032116395246705e-06,9.315697843703674e-05,3.828256012639031e-06,5.357793588700588e-05,6.418653811124386e-06,9.974354566111288e-05,0.0009996384728305839,,21.515932083129886,22.91775131225586,58999.0625,0.009175695478916168,38.99928463686,
1,0.512916,101.21048736572266,8.310534212796483e-06,2.4156866857083514e-05,3.830961759376805e-06,1.570721451571444e-05,7.420748715958325e-06,5.578906552727858e-06,2.4252519309775847e-05,,28.52685356140137,22.88905143737793,67934.515625,0.007744088303297758,57.79061629089974,3.0
1,,37.33996200561523,7.4127892730757586e-06,3.858324544125935e-05,5.052198048360879e-06,1.9496143067954108e-05,2.010381649597548e-05,2.1424035821837606e-05,,,,,,,78.70287787167976,
4,,7.786726474761963,5.115201474836795e-06,7.941430862956622e-05,4.310554686526301e-06,5.853300490343827e-05,1.3546851732826324e-05,0.0001039021963720188,6.357090699796469e-05,,5.369241714477539,22.832387924194336,105495.9296875,0.016827410086989403,54.291402694053886,
5,,13.071986198425293,5.325143774825847e-06,3.7388719192676945e-05,4.3582563193922405e-06,2.577985787866055e-05,1.859985604824033e-05,3.152972851694358e-05,2.912929615179407e-05,,1.1232670545578003,21.9011287689209,119621.6328125,4.454690861166455e-05,42.448087881169975,
4,,7.40876579284668,4.948438345309114e-06,1.7487287550466135e-05,4.401857495395234e-06,8.30364797366201e-06,1.2945132766617462e-05,1.7413283330824925e-05,5.8238577316534244e-06,,91.75643157958984,44.801177978515625,108409.8828125,0.1123650074005127,39.50850603467433,
3,,37.53801727294922,7.474432095477823e-06,4.388501884022844e-05,4.6390896386583336e-06,2.779733540592133e-05,2.8080066840630025e-05,2.7809634957520757e-05,5.818216029160403e-06,,,,,,74.5508234005297,
4,,102.06863403320312,8.310534212796483e-06,2.4284439859911803e-05,3.830961759376805e-06,1.5473052826564526e-05,7.420748715958325e-06,5.174737907509552e-06,3.892389793893384e-05,,,,,,57.79061629089974,
5,,7.786726474761963,5.115201474836795e-06,7.941430862956622e-05,4.310554686526301e-06,5.853300490343827e-05,1.3546851732826324e-05,0.0001039021963720188,6.357090699796469e-05,,5.369241714477539,22.832387924194336,105495.9296875,0.016827410086989403,54.291402694053886,
4,,101.21048736572266,8.310534212796483e-06,1.6094370948849246e-05,3.830961759376805e-06,9.956879694072997e-06,7.420748715958325e-06,4.2270205540262396e-06,1.5826087472183702e-05,,,,,,58.69075113697281,
4,,13.071986198425293,5.325143774825847e-06,3.2402685064880636e-05,4.3582563193922405e-06,1.6792292626632847e-05,1.859985604824033e-05,2.5527895104460185e-05,1.2053832462409427e-05,,83.25865173339844,32.75467300415039,106481.3125,0.05422324314713478,43.76054827857008,
3,,14.523283004760742,5.99781924393028e-06,2.617623431433458e-05,5.0661046770983376e-06,1.1870120488310933e-05,2.549789496697485e-05,1.8665818970475808e-05,6.82490533295183e-06,,,,,,16.32527251975943,
5,,4.723978042602539,4.602788067131769e-06,8.804034087006585e-05,4.5499841689888845e-06,7.258518644448486e-05,4.427045951160835e-06,4.150955652448829e-05,0.0002632651321485413,,25.580041885375977,21.958646774291992,126280.546875,0.0004849265969824046,60.33100086324322,
4,,6.32434606552124,4.8891261030803435e-06,7.941944068079465e-05,4.428321972227423e-06,5.37983755748428e-05,1.2811920896638185e-05,0.00011991527162535932,8.535035664882793e-05,,4.1677069664001465,25.85325813293457,95928.546875,0.08098108321428299,57.74697740340454,
2,,10.266218185424805,5.3039930207887664e-06,6.150263561721658e-05,4.365534095995827e-06,3.9862347875896376e-05,1.4756574273633303e-05,5.270246117561328e-05,6.948806906401939e-05,,3.0514578819274902,22.036230087280273,22218.705078125,0.003261321224272251,42.448087881169975,
2,,19.895082473754886,6.897750608914065e-06,2.1704368009523026e-05,8.181908924598247e-06,1.6888874597498216e-05,3.038933573407121e-05,5.65274604014121e-06,1.109567922540009e-05,,12.204485893249512,22.949256896972656,44435.0234375,0.012560250237584114,18.454589893895125,
1,,10.549077987670898,5.322490778780774e-06,7.95869345893152e-06,4.517886736721266e-06,4.2047363422170756e-06,1.4744291547685862e-05,1.3173119441489687e-05,1.8697113187115632e-06,,51.61906051635742,38.61071014404297,90801.953125,0.09789080172777176,27.450591009226986,
3,,12.409063339233398,5.3039930207887664e-06,3.4516056985012256e-05,4.365534095995827e-06,2.1101448055560468e-05,2.389704422967043e-05,4.8489685468666714e-05,7.552451471220122e-06,,78.64480590820312,32.16226959228516,105154.9921875,0.05191054940223694,58.0,
2,,102.88290405273438,8.52711218612967e-06,2.4272366317745764e-05,3.835360985249281e-06,1.586405642228783e-05,8.104861990432255e-06,5.190209321881412e-06,3.96546269976635e-05,,30.32991981506348,22.088871002197266,70047.8515625,0.0014342104550451038,57.78122420525784,
5,,14.179678916931152,5.912711003475124e-06,1.7411958651791792e-05,4.631640877050813e-06,8.54065456223907e-06,2.529968878661748e-05,7.83639143264736e-06,3.7219149827351973e-06,,,,,,36.92565443314163,
4,,102.88290405273438,8.52711218612967e-06,2.417110499663977e-05,3.835360985249281e-06,1.6305557892337674e-05,8.104861990432255e-06,5.991891157464123e-06,2.644295887709872e-05,,28.484317779541016,22.88790512084961,67883.7265625,0.00774091063067317,57.79061629089974,
5,,14.179678916931152,5.912711003475124e-06,1.7411958651791792e-05,4.631640877050813e-06,8.54065456223907e-06,2.529968878661748e-05,7.83639143264736e-06,3.7219149827351973e-06,,,,,,36.92565443314163,
4,,12.409063339233398,5.3039930207887664e-06,6.603076144529041e-05,4.365534095995827e-06,4.395384530653246e-05,2.389704422967043e-05,5.474719444009679e-05,6.930124393345428e-05,,3.510542631149292,22.04781723022461,233347.421875,0.003299252362921834,44.111264507333566,
5,,12.409063339233398,5.3039930207887664e-06,3.233412371628219e-05,4.365534095995827e-06,2.1806555196235425e-05,2.389704422967043e-05,4.895481242783717e-05,4.7969214757146144e-06,,9.337591171264648,21.90391731262207,38867.234375,5.3612369811162346e-05,34.28066330478509,
3,,12.409063339233398,5.3039930207887664e-06,3.233412371628219e-05,4.365534095995827e-06,2.1806555196235425e-05,2.389704422967043e-05,4.895481242783717e-05,4.7969214757146144e-06,,9.337591171264648,21.90391731262207,38867.234375,5.3612369811162346e-05,34.28066330478509,
5,,12.409063339233398,5.3039930207887664e-06,3.233412371628219e-05,4.365534095995827e-06,2.1806555196235425e-05,2.389704422967043e-05,4.895481242783717e-05,4.7969214757146144e-06,,9.337591171264648,21.90391731262207,38867.234375,5.3612369811162346e-05,34.28066330478509,
1,,14.179678916931152,5.912711003475124e-06,1.741529104037909e-05,4.631640877050813e-06,8.537087524018716e-06,2.529968878661748e-05,7.83639143264736e-06,3.7253902506263567e-06,,,,,,36.92565443314163,
5,,102.88290405273438,8.52711218612967e-06,2.4178475541702937e-05,3.835360985249281e-06,1.574912539581419e-05,8.104861990432255e-06,5.567046059695713e-06,2.5252287401584595e-05,,,,,,57.79061629089974,
5,,14.179678916931152,5.912711003475124e-06,1.741529104037909e-05,4.631640877050813e-06,8.537087524018716e-06,2.529968878661748e-05,7.83639143264736e-06,3.7253902506263567e-06,,,,,,36.92565443314163,
4,,14.179678916931152,5.912711003475124e-06,1.741529104037909e-05,4.631640877050813e-06,8.537087524018716e-06,2.529968878661748e-05,7.83639143264736e-06,3.7253902506263567e-06,,,,,,36.92565443314163,
1,,15.79244899749756,6.049996500223643e-06,1.7554632904648315e-05,5.039942607254488e-06,8.876643278199479e-06,1.822149170038756e-05,6.744589427398751e-06,3.6327579458785316e-06,,,,,,-1.0,
1,,105.35809326171876,9.020540346682536e-06,2.4197979655582454e-05,3.82303824153496e-06,1.7082133581425296e-05,7.654251021449454e-06,5.581388677455833e-06,0.0002826493356942228,,27.26093864440918,22.63336563110352,66410.0625,0.005873923189938068,54.40102699499649,
5,,12.622958183288574,5.225524546403904e-06,6.735208876307297e-05,4.358586920716334e-06,4.394753568703891e-05,1.705895010672975e-05,5.273607229128174e-05,5.1645126783248936e-05,,1.091251015663147,22.71410751342773,414662.71875,0.03258757665753365,44.111264507333566,
5,,9.337591171264648,5.225524546403904e-06,2.928654521383578e-05,4.358586920716334e-06,1.6734664313844405e-05,1.705895010672975e-05,3.4151458748965524e-05,7.569212162442839e-06,,10.266218185424805,21.90853500366211,146063.328125,0.00011140398419229314,34.28066330478509,
5,,12.183682441711426,5.6127105381165165e-06,2.63804149653879e-05,5.03539331475622e-06,1.3131450486980611e-05,2.0677101929322816e-05,7.844718766136792e-06,5.442958485429506e-06,,54.45393371582031,36.13205337524414,92963.21875,0.08143264800310135,-1.0,
5,,20.835107803344727,6.757913070032372e-06,2.933562927864841e-05,8.04651699581882e-06,2.0295451577112544e-05,2.8570422728080302e-05,7.4371488381075315e-06,8.341433457098902e-06,,,,,,18.87572602130343,
1,,20.835107803344727,6.757913070032372e-06,2.933562927864841e-05,8.04651699581882e-06,2.0295451577112544e-05,2.8570422728080302e-05,7.4371488381075315e-06,8.341433457098902e-06,,,,,,18.87572602130343,
5,,12.622958183288574,5.225524546403904e-06,6.735208876307297e-05,4.358586920716334e-06,4.394753568703891e-05,1.705895010672975e-05,5.273607229128174e-05,5.1645126783248936e-05,,1.091251015663147,22.71410751342773,414662.71875,0.03258757665753365,44.111264507333566,
1,,12.622958183288574,5.225524546403904e-06,6.735208876307297e-05,4.358586920716334e-06,4.394753568703891e-05,1.705895010672975e-05,5.273607229128174e-05,5.1645126783248936e-05,,1.091251015663147,22.71410751342773,414662.71875,0.03258757665753365,44.111264507333566,
2,,14.426501274108887,5.914596385991899e-06,1.7622540326556187e-05,5.036287348048063e-06,9.461274657951435e-06,1.9936505850637328e-05,9.274705462303244e-06,4.263122099925615e-06,,58.3887710571289,39.41468811035156,95692.6328125,0.09735674411058426,-1.0,
1,,58.52511215209961,8.0483532656217e-06,0.00016649162216708646,4.511355200520484e-06,0.00011137642786707148,7.2068746703735096e-06,0.00012209053011247306,0.00016424995999580376,,23.03366661071777,24.96746063232422,337487.6875,0.02672840841114521,60.2023177125733,
4,,9.337591171264648,5.225524546403904e-06,2.653561068655108e-05,4.358586920716334e-06,1.7082937574741667e-05,1.705895010672975e-05,3.4616585708135965e-05,4.7969214757146144e-06,,9.337591171264648,21.90391731262207,38867.234375,5.3612369811162346e-05,34.28066330478509,
2,,23.995058059692386,6.757913070032372e-06,2.209755166404648e-05,8.04651699581882e-06,1.5534179510723334e-05,2.8570422728080302e-05,5.630445116366901e-06,8.341433457098902e-06,,15.218178749084473,23.09829330444336,49618.9609375,0.012845704331994057,18.819581943070226,
5,0.512696,9.337591171264648,5.225524546403904e-06,2.928654521383578e-05,4.358586920716334e-06,1.6734664313844405e-05,1.705895010672975e-05,3.4151458748965524e-05,7.569212162442839e-06,,10.266218185424805,21.90853500366211,146063.328125,0.00011140398419229314,34.28066330478509,0.0
4,,35.8000602722168,7.367994840024038e-06,2.068117260023428e-05,4.629941486200551e-06,1.6078001863206737e-05,2.375144686084241e-05,1.1707610156008741e-05,7.1715779650952375e-06,,,,,,77.00465322820534,
1,0.513113,1.5538053512573242,3.410637873457745e-06,2.4965590455394704e-05,4.436794824869139e-06,1.501394444858306e-05,1.2583299167090445e-06,8.540995622752234e-06,1.2084830114530525e-05,,37.19932174682617,28.956335067749023,77557.8046875,0.048394478857517235,60.5733725505897,4.0
5,,36.67099380493164,7.3737128332140855e-06,1.8145142121284152e-05,5.072567546449136e-06,1.1918545169464778e-05,2.50302764470689e-05,1.1998227364529155e-05,4.321785810415008e-06,,27.688295364379886,31.769001007080078,66928.625,0.07843382656574249,80.94621646542515,
1,0.512901,105.26121520996094,9.013423550641164e-06,2.5252982595702633e-05,3.7301108477549864e-06,1.1646595794445602e-05,7.75763692217879e-05,2.7393741220294032e-05,8.973242890863322e-06,,,,,,-1.0,3.0
5,0.512929,14.993793487548828,6.039063009666279e-06,6.564259547303665e-05,5.065402547188569e-06,3.6428406019695096e-05,5.0575695240695495e-06,5.7704759001353516e-05,4.936669659281168e-05,,,,,,29.839261533046173,3.0
2,,14.018418312072756,5.856556072103557e-06,3.474308959994232e-05,5.029718067817157e-06,1.862948238340323e-05,2.208970909123309e-05,1.2685129831879747e-05,1.2498490367057974e-05,,,,,,18.987297182755672,
5,0.513059,4.300285339355469,4.5760425564367316e-06,6.859623408672633e-05,4.311052180128171e-06,3.366944156368845e-05,7.73083320382284e-06,5.126476162331528e-05,3.870794518891303e-05,,63.406944274902344,25.81698036193848,200617.078125,0.021106252446770668,43.84751150611486,4.0
2,,18.721710205078125,6.513762855320238e-06,2.237236640212359e-05,7.629691026522776e-06,1.4906398519087814e-05,2.8301341444603167e-05,6.061976932869584e-06,4.7619865043088795e-06,,17.277732849121097,23.23201942443848,52870.03515625,0.013401182368397713,19.540741941940905,
2,,13.764976501464846,5.92387141296058e-06,3.994212511315709e-05,5.125063125888119e-06,2.1339959857868962e-05,2.134646820195485e-05,3.03719527892099e-05,2.0932041171991918e-05,,73.91058349609375,27.60495948791504,206920.625,0.02931006625294685,32.97774687514639,
1,0.51275,0.5017579197883606,1.888199562927184e-06,1.6491471797053237e-05,4.436153631104388e-06,1.009332208923297e-05,1.1471682910269008e-06,4.006010385637636e-06,9.28489409033544e-06,,,,,,54.72769851076372,0.0
1,,12.881922721862793,5.752870947617339e-06,2.590936037449865e-05,5.38540643901797e-06,1.3926288374932486e-05,1.927553239511326e-05,1.236044340657827e-05,9.976925392975474e-06,,64.15378570556639,39.140037536621094,99122.046875,0.09251456707715988,-1.0,
2,0.51293,100.91780853271484,8.517181413481012e-06,2.4174175450752955e-05,3.826828560704598e-06,1.542768131912453e-05,4.005127266282216e-06,5.581084792538604e-06,2.3521790251046185e-05,,29.80832672119141,23.27621841430664,69443.2265625,0.010541434399783613,57.79061629089974,3.0
