Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp
106620,INS R (R),6317,Allochthon,Surface,,,,,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Y14,2961434.00000252,6393456.00004401,-45.379372314467474,160.6227379639194,,50.0,"Te Ana Stream, beach 300m west of stream mouth",Yes,Basalt,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1631,whole rock,,15965,"Adams, C.J.",geochron methods,K-Ar,INS,R6317,"January 1, 2000",Decade,Nathan et al. 2000,,,12.8,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,12.8,161.039676191869,-50.89136440049869,13.0,833.0,52.148742655088064,7.518956011103911e-06,2.2895563174735064e-05,4.51173692014802e-06,4.51173692014802e-06,1.2923542271892074e-05,2.1573813073390874e-05,0.0,0.0
171622,Otago University (OU),52366,Horomaka,Surface,,,,52366,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2321100.0000014,5486499.99995151,-45.52551198509795,152.01411466891852,"Map - 1:50,000 scale",50.0,Mt Holmes,Yes,basanite,,Dunedin Volcanic Group,Dunedin Volcanic Group,basanitic,Miocene,Miocene,hand specimen,5483,whole rock,,66899;66887,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,12.8,1.1,45.87,2.38,14.5,,13.39,,,0.19,8.22,9.54,3.86,1.49,0.58,,,,,-0.05,99.97,,482,92,,290,,67,,,,20,,,,77,,57,43,131,6,20.0,32,22,,735.0,,,4,,1,237.0,26.0,,95.0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,12.8,151.45691783419733,-51.63507218375326,13.0,801.0,65.71777758374375,8.203329666168646e-06,0.00012942099151090863,5.731733179249083e-06,5.731733179249083e-06,2.1049377913006635e-05,9.562740014803266e-06,3.5058716896828456e-06,2.7086173960086358e-05
106096,INS R (R),12400,Arc,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,T11,2737600.00000166,6482200.00005624,-18.070159703411868,176.4928723019308,,50.0,Waiau Falls; outcrop on upper side,Yes,basaltic andesite,,Kuaotunu Subgroup,Whangapoua Andesite,andesitic & basaltic,Miocene,Miocene,hand specimen,1573,whole rock,,15311,"Adams, C.J.",geochron methods,K-Ar,INS,R12400,"January 1, 1994",Decade,Adams et al. 1994,,,12.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,12.9,-177.38493679272008,-21.082542769716397,13.0,824.0,64.05293739578582,8.139485094326995e-06,2.8712858426372322e-06,4.333052591074445e-06,4.333052591074445e-06,6.308700113480827e-06,3.9016745732830685e-06,0.0,7.144472272609129e-07
249263,other,SO168-DR96-1,Horomaka,Dredge,Sonne 168-96,,,SO168-DR96-1,37633,,"Hoernle, K. & Mortimer, N. & Werner, R.",Offshore Regions,U38,2786795.80602354,5678314.03220009,-42.993230666829966,152.99635694796615,,50.0,"Silke Vulkan. Northern slope of eastern cone of a group, east of Veryan Bank",Yes,"Basalt, high silica group",,,,basaltic,Quaternary,Paleocene,unknown,10609,whole rock,,139797;139620;139693,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,;;,Kiel U;Kiel U;Kiel U,;;,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010,,Step heat,12.9,1.1,47.01,2.58,14.16,,,1.27,11.27,0.09,5.94,9.73,2.93,1.06,0.68,,2.59,,0.24,,99.55,,164,44.8,27.8,227,2.6,36.1,3.89,1.68,1.71,16.7,4.76,3.16,0.68,22.3,0.18,25.5,23.2,91.8,2.95,5.67,28.1,17.5,5.15,450.0,1.39,0.73,2.8,0.22,0.71,179.0,21.4,1.34,99.1,141,,,,,,,,0.703248,2e-06,,0.512842,3e-06,,,,19.402,0.004,15.642,0.003,39.201,0.008,,,,,,,,,,,66.0,12.9,152.21291107881183,-49.05157753259028,13.0,801.0,61.34086184728293,7.99923821338232e-06,4.820275588568313e-05,4.6987043619729305e-06,4.6987043619729305e-06,2.092292183943155e-05,7.0578931625278195e-06,0.0,1.9534918784521327e-05
106775,INS R (R),7521,Horomaka,Surface,,,,AU28,1983-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,,,,-11.848005996503076,170.99485610306272,,500.0,"Sandy Bay, Enderby Island, Auckland Islands",Yes,basalt,,,Ross Volcano,basaltic,Miocene,Miocene,hand specimen,1650,whole rock,,16160;16159,"Adams, C.J.;Adams, C.J.",geochron methods;geochron methods,K-Ar;K-Ar,INS;INS,R7521;R7521,"January 1, 1983;January 1, 1983",Decade;Decade,;Adams 1983,,,13.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.0,177.4447891697912,-14.54797542894692,13.0,824.0,40.16576618491982,7.72686861074315e-06,2.3365311350941683e-05,4.21397121128672e-06,4.21397121128672e-06,2.4066052901616786e-06,1.7939355252847737e-05,0.0,9.776367508082252e-06
249201,other,MSI184,Horomaka,Surface,,,,MSI184,36526,Decade,"Hoernle, K.",New Zealand,I44,2328201.71024745,5481924.31889064,-33.96157104023371,150.9811448443904,,,Hoopers Inlet near Dickins Hill. Roadcut between Hoopers Inlet and Portobello.,Yes,Syenite intrusion,,Dunedin Volcanic Group,,hypabyssal: acid & syenitic,Miocene,Miocene,unknown,10606,whole rock,,139530,"Hoernle, K.",XRF,Ar-Ar,Kiel U,,"January 1, 2006",Year,Hoernle et al 2006,,,13.0,0.2,57.06,0.4,20.45,,4.64,,,0.12,0.33,2.34,7.83,3.78,0.13,,2.7,,0.14,,99.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.0,149.03015804557958,-40.16610430135851,13.0,801.0,55.86285781860353,7.49562777656058e-06,5.539745657025664e-05,4.355231740403164e-06,4.355231740403164e-06,2.4768401999608614e-05,2.630531348260088e-05,0.0,1.0721871706104128e-05
105515,Otago University (OU),22461,Horomaka,Surface,,,,,26665,Decade,"Coombs, D.S. & McDougall, I.",New Zealand,I42,2313277.00000144,5543895.99995247,-28.35833461118392,177.2726861458646,,,Green Valley,Yes,hawaiite,,Dunedin Volcanic Group,Waipiata Volcanic Formation,trachytic & andesitic,Miocene,Miocene,hand specimen,1498,whole rock,,14499,"Coombs, D.S.",geochron methods,K-Ar,ANU,GA1468,"January 1, 1973",Decade,McDougall & Coombs 1973,,age pub as 12.8 Ma recalculated for PETLAB using S&J77 decay constants,13.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.1,176.22043946053375,-32.785854146503205,14.0,839.0,12.823394542036594,5.461588546644846e-06,1.8018576156464405e-05,4.096240630148939e-06,4.096240630148939e-06,2.0677405364155768e-05,1.0090319455708605e-05,0.0,3.87742906809475e-06
171623,Otago University (OU),52357,Horomaka,Surface,,,,52357,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2326600.00000137,5492799.9999513,-22.982493375086833,153.94309516573477,"Map - 1:50,000 scale",50.0,Long Beach,Yes,trachyandestite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5483,whole rock,,66900;66888,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,13.1,0.3,56.74,0.87,18.37,,6.84,,,0.15,1.55,3.79,6.11,3.99,0.32,,,,,0.77,99.5,,966,148,,12,,13,,,,25,,,,90,,86,47,12,14,18.0,99,5,,711.0,,,14,,2,27.0,26.0,,82.0,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.1,151.1397016792225,-29.500934076818577,14.0,801.0,49.193824768066406,7.498698031510014e-06,0.00012112611852389184,4.777544105431084e-06,4.777544105431084e-06,2.952098111563828e-05,7.41029181323511e-05,1.0412889448671182e-06,5.723230597707772e-05
63155,other,TAS-85-181,Tasmantid,Dredge,Franklin 3/85-DH4,1150,1250,TAS-85181,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-30.719631757757018,169.72918977250436,Location name,500.0,Seamount - Derwent Hunter,Almost,Large conglomerate block with basalt cobbles up to 15cm across,,,,"basaltic & rudaceous (cgl, br)",Pliocene,Miocene,unknown,,whole rock,,,"McDougall, I.",geochron methods,K-Ar,,,,,McDougall & Duncan 1988,,,13.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.1,168.66294457326262,-35.904608683757054,14.0,834.0,9.239952087402344,5.241905000730185e-06,2.726161621101957e-05,4.414593604451511e-06,4.414593604451511e-06,3.0005410735611804e-05,1.1342242847370747e-05,0.0,1.3728491799158262e-05
249198,Otago University (OU),22855,Horomaka,Surface,,,,22855,36526,Decade,"Hoernle, K.",New Zealand,I44,2314800.00000142,5473799.9999523,-27.217230639757148,148.14902884380075,,,"St Clair, old Second Beach Quarry",Yes,Basanite. Flow no. 3,,Dunedin Volcanic Group,,basanitic & lava flow,Miocene,Miocene,unknown,10606,whole rock,,139559;139667;139589;139527,"Hoernle, K.;Timm, C.;Hoernle, K.;Hoernle, K.",ICP-MS;TIMS;TIMS;XRF,;;;,Kiel U;Kiel U;Kiel U;Kiel U,;;;,"January 1, 2006;January 1, 2010;January 1, 2006;January 1, 2006",Year;Year;Year;Year,Hoernle et al 2006;Timm et al 2010;Hoernle et al 2006;Hoernle et al 2006,,,13.2,0.5,43.11,2.63,13.36,,13.59,,,0.19,10.49,9.56,2.76,1.19,0.6,,1.64,,0.45,,99.57,,206.18,50.1,41.93,286.43,0.22,40.8,3.09,1.4,1.45,0,3.83,2.87,0.56,25.37,0.16,64,22.19,180.44,1.31,5.77,21.39,24.53,4.52,525.19,1.6,0.59,3.55,0.18,0.71,170.43,24.0,1.13,75.36,236,,,,,,,,0.702913,5e-06,,0.512913,5e-06,,0.282992,7e-06,20.074,0.001,15.658,0.001,39.598,0.003,,,,,,,,,,,23.03,13.2,145.31282209125078,-34.077167060513965,14.0,801.0,51.65787124633789,7.4836511885223445e-06,0.00010514636104295772,5.415618034021463e-06,5.415618034021463e-06,2.639987724251114e-05,2.8102479001047448e-05,3.3133359858766203e-06,2.836196473531055e-05
105511,Otago University (OU),22629,Horomaka,Surface,,,,,26665,Decade,"Coombs, D.S. & McDougall, I.",New Zealand,J44,2334195.00000129,5487744.99995147,-45.74305902954837,161.70320579798408,,,"Initial, Omihi",Yes,trachyte,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic,Miocene,Miocene,hand specimen,1498,whole rock,,14495,"Coombs, D.S.",geochron methods,K-Ar,ANU,GA1471,"January 1, 1973",Decade,McDougall & Coombs 1973,,age pub as 13 Ma recalculated for PETLAB using S&J77 decay constants,13.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.3,162.46319883768766,-51.56293940189493,14.0,833.0,45.16619133138441,7.495934378084861e-06,3.078609560654645e-05,4.8191540523097855e-06,4.8191540523097855e-06,1.2493559552240184e-05,2.5769053385667682e-05,5.272990281534546e-07,0.0
171624,Otago University (OU),52356,Horomaka,Surface,,,,52356,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2323700.00000139,5490399.99995137,-40.83086455974205,168.63596503428147,"Map - 1:50,000 scale",50.0,Mopanui,Yes,phonolite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic,Miocene,Miocene,hand specimen,5484,whole rock,,66901;66889,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,13.3,0.6,56.1,0.22,18.91,,6.4,,,0.25,0.38,1.26,10.1,4.8,0.05,,,,,0.95,99.42,,51,286,,13,,11,,,,46,,,,212,,290,85,11,36,28.0,283,,,163.0,,,63,,17,14.0,62.0,,261.0,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.3,169.1168632099989,-46.048672623484435,14.0,868.0,102.42011260986328,8.56975805356699e-06,3.5623378691502806e-05,3.89419923318086e-06,3.89419923318086e-06,6.552449682320104e-06,1.8837230773266188e-05,0.0,1.1096175768940105e-05
105514,Otago University (OU),22464,Horomaka,Surface,,,,,26665,Decade,"Coombs, D.S. & McDougall, I.",New Zealand,I44,2329957.00000133,5489499.9999514,-13.384592875150389,160.05089288952774,,,"Initial, Harbour Board Quarry",Yes,trachyte,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic,Miocene,Miocene,hand specimen,1498,whole rock,,14498,"Coombs, D.S.",geochron methods,K-Ar,ANU,GA1285,"January 1, 1973",Decade,McDougall & Coombs 1973,,age pub as 13.1 Ma recalculated for PETLAB using S&J77 decay constants,13.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.4,156.70206428657715,-19.49226880699977,14.0,860.0,22.722393035888672,6.3910961216606665e-06,2.97675092085552e-05,5.941505150985903e-06,5.941505150985903e-06,2.517586120597763e-05,2.54816730679749e-05,4.15673095267266e-06,8.04101544121241e-06
63170,other,TAS-85-175,Tasmantid,Dredge,Franklin 3/85-T5,500,750,TAS-85175,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-15.491785741064561,168.15993892089054,Location name,500.0,Seamount - Taupo,Almost,Small (,,,,"basaltic & rudaceous (cgl, br)",Miocene,Miocene,unknown,5681,whole rock,,23961,"Eggins, S.M.",XRF,Ar-Ar,U Tasmania,,32143,Decade,"Eggins et al., 1991, M&D 1988",,,13.4,0.4,45.86,2.81,15.14,,11.93,,,0.14,6.76,8.17,3.36,1.17,0.78,,,,,3.68,,,471,77.2,,273,,,5.99,3.09,3,,7.77,,,36.6,,51,41.9,238,,9.82,10,17,8.55,920.0,,,,,,199.0,28.0,1.83,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.4,177.9071631668245,-15.153706061917756,14.0,827.0,83.72268676757814,9.175482554458026e-06,2.625884208773608e-05,4.062299898467925e-06,4.062299898467925e-06,2.581765556897153e-06,1.2448486463160771e-05,0.0,8.198892250069051e-06
106765,INS R (R),7509,Horomaka,Surface,,,,AU16,30317,Decade,"Adams, C.J.",New Zealand,,,,-39.76044715586981,166.70521850250634,,500.0,"Ewing Island, Auckland Islands",Yes,basalt,,,Ross Volcano,basaltic,Miocene,Miocene,hand specimen,1649,whole rock,,139569;139539;16144;16143,"Hoernle, K.;Hoernle, K.;Adams, C.J.;Adams, C.J.",ICP-MS;XRF;geochron methods;geochron methods,;;K-Ar;K-Ar,Kiel U;Kiel U;INS;INS,;;R7509;R7509,"January 1, 2006;January 1, 2006;January 1, 1983;January 1, 1983",Year;Year;Decade;Decade,Hoernle et al 2006;Hoernle et al 2006;Adams 1983;,,,13.6,0.3,46.7,2.76,13.02,,13.17,,,0.15,8.82,8.98,2.91,1.03,0.55,,1.98,,0.06,,100.13,,299.55,58.47,55.43,297.38,0.04,72.84,5.1,2.16,2.24,21.55,6.35,4.29,0.89,28.12,0.22,44.54,30.78,221.41,1.5,7.55,14.69,22.28,6.76,719.87,2.58,0.96,2.81,0.28,0.88,222.79,26.25,1.67,129.37,186.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.6,166.8357161916381,-45.17225958054762,14.0,868.0,73.43898010253908,9.216968464897944e-06,4.910934689620945e-05,6.72467012918787e-06,6.72467012918787e-06,4.1791436160565345e-06,2.3109971125161987e-05,4.979585763067007e-06,8.253854357626847e-05
106095,INS R (R),12399,Arc,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,T11,2736000.00000157,6482400.00005626,-22.46978824670871,167.0717239440866,,50.0,Waiau River Valley; cut on Hodder West Road,Yes,basaltic andesite,,Kuaotunu Subgroup,Whangapoua Andesite,andesitic & basaltic,Miocene,Miocene,hand specimen,1573,whole rock,,15310,"Adams, C.J.",geochron methods,K-Ar,INS,R12399,"January 1, 1994",Decade,Adams et al. 1994,,,13.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.6,164.85115687426725,-27.950938905061797,14.0,845.0,24.33534049987793,6.706554569811266e-06,9.319244035970526e-05,3.879610733230137e-06,3.879610733230137e-06,3.160618871334009e-05,8.068586673493535e-05,0.0,4.477026315126609e-05
171625,Otago University (OU),52344,Horomaka,Surface,,,,52344,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2320800.00000139,5477299.99995204,-20.4170284764904,158.139840865254,"Map - 1:50,000 scale",50.0,Highcliff,Yes,benmoreite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5484,whole rock,,66902;66890,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,13.6,0.3,55.99,1.04,18.16,,8.01,,,0.19,1.39,3.64,6.23,3.97,0.34,,,,,0.68,99.64,,940,164,,5,,13,,,,28,,,,101,,110,54,7,14,20.0,110,,,572.0,,,16,,3,6.0,39.0,,99.0,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.6,155.32619802451157,-26.647274680005385,14.0,890.0,66.13583374023438,8.324103873746935e-06,3.2915304480546305e-05,4.52680978924036e-06,4.52680978924036e-06,9.642088641451465e-06,2.1508432494012796e-05,0.0,2.3652645042946994e-05
106730,INS R (R),6994,Arc,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,S09,2727800.00000183,6549200.00006553,-49.884491651004936,154.27207944015169,,50.0,Whangaparapara Road,Yes,basaltic andesite,,Kuaotunu Subgroup,"flows, central island",andesitic & basaltic,Miocene,Miocene,hand specimen,1644,whole rock,,16088,"Adams, C.J.",geochron methods,K-Ar,INS,R6994,"January 1, 1994",Decade,Adams et al. 1994,,,13.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.8,154.88964614422937,-56.27286222302706,14.0,801.0,33.42970199629726,7.437256629049381e-06,4.640235471042757e-05,6.0001855656062365e-06,6.0001855656062365e-06,3.128148256150507e-05,3.2822613633850527e-06,4.019067674329228e-06,0.0010011513740853506
171551,Otago University (OU),20659,Horomaka,Surface,,,,20659,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I43,2326800.00000137,5501399.99995115,-12.928166049517287,152.01949145335928,"Map - 1:50,000 scale",50.0,Brinns Point,Yes,neph trachyandesite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5480,whole rock,,66853;66810,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,13.9,1.2,48.39,1.53,16.57,,9.67,,,0.19,4.65,7.15,6.46,3.43,0.36,,,,,1.66,100.07,,478,131,,166,,,,,,24,,,,,,116,,96,9,,90,13,,559.0,,,18,,,146.0,30.0,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,13.9,148.38954681588504,-19.59163060690309,14.0,836.0,42.73600906078723,7.513470137928961e-06,4.858174676398334e-05,4.414433258334672e-06,4.414433258334672e-06,1.871438586109774e-05,4.411109599218878e-05,0.0,1.6463567602382706e-05
171553,Otago University (OU),52342,Horomaka,Surface,,,,52342,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2304800.00000151,5474699.9999522,-12.789471560442209,166.3388300767124,"Map - 1:50,000 scale",50.0,Saddle Hill,Yes,Basanite,,Dunedin Volcanic Group,Dunedin Volcanic Group,basanitic,Miocene,Miocene,hand specimen,5480,whole rock,,66855;66812,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,14.1,0.8,42.93,2.88,13.83,,13.62,,,0.2,9.84,11.07,3.4,1.24,0.55,,,,,-0.06,99.5,,393,84,,287,,68,,,,18,,,,57,,66,52,226,5,13.0,28,24,,646.0,,,4,,1,275.0,27.0,,94.0,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,14.1,174.3510181421433,-14.05914384417119,15.0,827.0,30.911474227905273,7.496615934619107e-06,2.697756013233161e-05,5.86544075338719e-06,5.86544075338719e-06,2.02680348593276e-05,1.7964296048706738e-05,2.9612760734912637e-06,6.517600434844416e-06
171554,Otago University (OU),55018,Horomaka,Surface,,,,55018,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I42,2327400.0000013,5557399.99995335,-12.096524172980388,152.94599951518924,"Map - 1:50,000 scale",50.0,The Obelisk,Yes,hawaiite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5480,whole rock,,139555;139522;66856;66813,"Hoernle, K.;Hoernle, K.;Coombs, D.S.;Adams, C.J.",ICP-MS;XRF;XRF;geochron methods,;;;K-Ar,Kiel U;Kiel U;Otago U;INS,;;;,"January 1, 2006;January 1, 2006;January 1, 2008;January 1, 2008",Year;Year;Decade;Decade,Hoernle et al 2006;Hoernle et al 2006;;,Was 14.1+/-0.8Ma,,14.1,0.6,46.23,2.9,16.63,,13.46,,,0.2,6.44,6.93,3.87,1.3,0.6,,1.14,,0.09,0.05,98.61,,358,82,43.04,73,0.61,35,5.67,2.7,2.44,24,7.07,5.52,1.05,61,0.34,53,47,40,7,6.0,22,17,7.49,737.0,3.18,1.03,3,0.37,0,243.0,28.0,2.37,96.0,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,14.1,149.0647001069201,-19.177565748167932,15.0,836.0,47.519511508482296,7.487039695262391e-06,0.00017813606940027295,4.687261919886653e-06,4.687261919886653e-06,1.4968342838983517e-05,0.00018334043364219156,0.0,6.774798271764379e-05
171552,Otago University (OU),55042,Horomaka,Surface,,,,55042,2008-01-01 00:00:00,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I43,2321500.00000141,5500499.99995116,-18.091254160147898,174.2926512834536,"Map - 1:50,000 scale",50.0,Hammond Hill,Yes,Olivine Basalt,,Dunedin Volcanic Group,Dunedin Volcanic Group,basaltic,Miocene,Miocene,hand specimen,5480,whole rock,,66854;66811,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,14.1,0.3,47.88,2.64,15.88,,13.07,,,0.19,5.23,9.38,3.46,1.58,0.55,,,,,0.16,100.02,,433,96,,96,,49,,,,21,,,,57,,58,52,42,8,10.0,40,17,,695.0,,,7,,0,191.0,32.0,,99.0,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,14.1,178.8929992698733,-21.583840816264313,15.0,824.0,11.640766748688382,5.6720097389042784e-06,1.8170618658734265e-05,4.62714573725364e-06,4.62714573725364e-06,1.7653173927101307e-05,1.0347715678691961e-05,1.5704498790228896e-06,3.7395185108304514e-06
171626,Otago University (OU),52361,Horomaka,Surface,,,,52361,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,J44,2330700.00000133,5490699.99995136,-45.08411051643945,160.45910041823095,"Map - 1:50,000 scale",50.0,Spit Beach,Yes,trachyandestite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5484,whole rock,,66903;66891,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,14.2,0.3,53.88,1.35,17.58,,8.13,,,0.16,2.83,4.93,5.56,3.73,0.4,,,,,,98.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,14.2,161.09899245336757,-51.4191450149512,15.0,833.0,50.062314851590315,7.48259907713457e-06,2.3894210768759842e-05,4.620187389068183e-06,4.620187389068183e-06,1.2919364962726831e-05,2.2507602720902518e-05,0.0,0.0
